"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition"
"cyber","CyberIncidentType","cyber:CyberIncidentType","nc","CaseTrackingID","nc:CaseTrackingID","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","AttackPattern","cyber:AttackPattern","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","AttackVector","cyber:AttackVector","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","Breach","cyber:Breach","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CompromisedCommunication","cyber:CompromisedCommunication","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CourseOfAction","cyber:CourseOfAction","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberAnalytic","cyber:CyberAnalytic","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentEndpointImpact","cyber:IncidentEndpointImpact","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentDiscoveryMethod","cyber:IncidentDiscoveryMethod","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentNotification","cyber:IncidentNotification","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentOccurredDescriptionText","cyber:IncidentOccurredDescriptionText","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentResponse","cyber:IncidentResponse","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentSeverity","cyber:IncidentSeverity","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberIndicatorPattern","cyber:CyberIndicatorPattern","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentInfectedDevice","cyber:IncidentInfectedDevice","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","InformationExchangePolicy","cyber:InformationExchangePolicy","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","MajorIncident","cyber:MajorIncident","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","Malware","cyber:Malware","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","ObservedData","cyber:ObservedData","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentSystemImpact","cyber:IncidentSystemImpact","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","UnattributedCyberIntrusion","cyber:UnattributedCyberIntrusion","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","ip","Sector","ip:Sector","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","nc","ContactInformation","nc:ContactInformation","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","nc","Organization","nc:Organization","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","SignificantIncident","cyber:SignificantIncident","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","DeclarationOfEmergency","cyber:DeclarationOfEmergency","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberVulnerability","cyber:CyberVulnerability","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberInsuranceClaim","cyber:CyberInsuranceClaim","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","IncidentImpactedPlatform","cyber:IncidentImpactedPlatform","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberNetwork","cyber:CyberNetwork","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberOriginalNotifier","cyber:CyberOriginalNotifier","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","AccidentIndicator","cyber:AccidentIndicator","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberTTP","cyber:CyberTTP","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","AdversaryCommunication","cyber:AdversaryCommunication","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","SecurityIncidentActualityCode","cyber:SecurityIncidentActualityCode","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CompromisedDevice","cyber:CompromisedDevice","0","unbounded",""
"cyber","CyberIncidentType","cyber:CyberIncidentType","cyber","CyberIncidentAugmentationPoint","cyber:CyberIncidentAugmentationPoint","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternDefensiveMeasureText","cyber:CyberIndicatorPatternDefensiveMeasureText","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternDefensiveMeasureComplianceIndicator","cyber:CyberIndicatorPatternDefensiveMeasureComplianceIndicator","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternName","cyber:CyberIndicatorPatternName","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternDescriptionText","cyber:CyberIndicatorPatternDescriptionText","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternDiamondModelClassificationCode","cyber:CyberIndicatorPatternDiamondModelClassificationCode","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","TrafficLightProtocolCode","cyber:TrafficLightProtocolCode","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","KillChainPhase","cyber:KillChainPhase","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternDefensiveMeasureCode","cyber:CyberIndicatorPatternDefensiveMeasureCode","0","unbounded",""
"cyber","CyberIndicatorPatternType","cyber:CyberIndicatorPatternType","cyber","CyberIndicatorPatternAugmentationPoint","cyber:CyberIndicatorPatternAugmentationPoint","0","unbounded",""
"cyber","CyberInsuranceClaimType","cyber:CyberInsuranceClaimType","cyber","InsuranceClaimFiledIndicator","cyber:InsuranceClaimFiledIndicator","0","unbounded",""
"cyber","CyberInsuranceClaimType","cyber:CyberInsuranceClaimType","cyber","InsuranceResponseIndicator","cyber:InsuranceResponseIndicator","0","unbounded",""
"cyber","CyberInsuranceClaimType","cyber:CyberInsuranceClaimType","cyber","InsuranceClaimResponseCategoryCode","cyber:InsuranceClaimResponseCategoryCode","0","unbounded",""
"cyber","CyberInsuranceClaimType","cyber:CyberInsuranceClaimType","cyber","InsuranceResponseShareIndicator","cyber:InsuranceResponseShareIndicator","0","unbounded",""
"cyber","CyberInsuranceClaimType","cyber:CyberInsuranceClaimType","cyber","InsuranceResponseSharingDescriptionText","cyber:InsuranceResponseSharingDescriptionText","0","unbounded",""
"cyber","CyberInsuranceClaimType","cyber:CyberInsuranceClaimType","cyber","CyberInsuranceClaimAugmentationPoint","cyber:CyberInsuranceClaimAugmentationPoint","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkName","cyber:CyberNetworkName","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkDescriptionText","cyber:CyberNetworkDescriptionText","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkCategoryCode","cyber:CyberNetworkCategoryCode","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkOwnerPerson","cyber:CyberNetworkOwnerPerson","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkOwnerEntity","cyber:CyberNetworkOwnerEntity","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkLocation","cyber:CyberNetworkLocation","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkOperationalStatusDescriptionText","cyber:CyberNetworkOperationalStatusDescriptionText","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkProtectedStatusIndicator","cyber:CyberNetworkProtectedStatusIndicator","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkIPv4NetworkMaskText","cyber:CyberNetworkIPv4NetworkMaskText","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkIPv6NetworkMaskText","cyber:CyberNetworkIPv6NetworkMaskText","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkGateway","cyber:CyberNetworkGateway","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkDHCPServer","cyber:CyberNetworkDHCPServer","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkSecurityOwnerPerson","cyber:CyberNetworkSecurityOwnerPerson","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkSecurityOwnerEntity","cyber:CyberNetworkSecurityOwnerEntity","0","unbounded",""
"cyber","CyberNetworkType","cyber:CyberNetworkType","cyber","CyberNetworkAugmentationPoint","cyber:CyberNetworkAugmentationPoint","0","unbounded",""
"cyber","CyberObservableDNSHostnameObjectType","cyber:CyberObservableDNSHostnameObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableDNSHostnameObjectType","cyber:CyberObservableDNSHostnameObjectType","cyber","CyberObservableDestinationIndicator","cyber:CyberObservableDestinationIndicator","0","unbounded",""
"cyber","CyberObservableDNSHostnameObjectType","cyber:CyberObservableDNSHostnameObjectType","cyber","CyberObservableSourceIndicator","cyber:CyberObservableSourceIndicator","0","unbounded",""
"cyber","CyberObservableDNSHostnameObjectType","cyber:CyberObservableDNSHostnameObjectType","cyber","CyberObservableDNSHostnameObjectAugmentationPoint","cyber:CyberObservableDNSHostnameObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableDomainNameObjectType","cyber:CyberObservableDomainNameObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableDomainNameObjectType","cyber:CyberObservableDomainNameObjectType","cyber","CyberObservableDomainNameObjectAugmentationPoint","cyber:CyberObservableDomainNameObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableInformationSystemObjectType","cyber:CyberObservableInformationSystemObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableInformationSystemObjectType","cyber:CyberObservableInformationSystemObjectType","cyber","CyberObservableInformationSystemObjectAugmentationPoint","cyber:CyberObservableInformationSystemObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableInternetServiceProviderObjectType","cyber:CyberObservableInternetServiceProviderObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableInternetServiceProviderObjectType","cyber:CyberObservableInternetServiceProviderObjectType","cyber","CyberObservableInternetServiceProviderObjectAugmentationPoint","cyber:CyberObservableInternetServiceProviderObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableIPv4AddressObjectType","cyber:CyberObservableIPv4AddressObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableIPv4AddressObjectType","cyber:CyberObservableIPv4AddressObjectType","cyber","CyberObservableDestinationIndicator","cyber:CyberObservableDestinationIndicator","0","unbounded",""
"cyber","CyberObservableIPv4AddressObjectType","cyber:CyberObservableIPv4AddressObjectType","cyber","CyberObservableSourceIndicator","cyber:CyberObservableSourceIndicator","0","unbounded",""
"cyber","CyberObservableIPv4AddressObjectType","cyber:CyberObservableIPv4AddressObjectType","cyber","CyberObservableIPv4AddressObjectAugmentationPoint","cyber:CyberObservableIPv4AddressObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableIPv6AddressObjectType","cyber:CyberObservableIPv6AddressObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableIPv6AddressObjectType","cyber:CyberObservableIPv6AddressObjectType","cyber","CyberObservableDestinationIndicator","cyber:CyberObservableDestinationIndicator","0","unbounded",""
"cyber","CyberObservableIPv6AddressObjectType","cyber:CyberObservableIPv6AddressObjectType","cyber","CyberObservableSourceIndicator","cyber:CyberObservableSourceIndicator","0","unbounded",""
"cyber","CyberObservableIPv6AddressObjectType","cyber:CyberObservableIPv6AddressObjectType","cyber","CyberObservableIPv6AddressObjectAugmentationPoint","cyber:CyberObservableIPv6AddressObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableNetworkObjectType","cyber:CyberObservableNetworkObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableNetworkObjectType","cyber:CyberObservableNetworkObjectType","cyber","CyberObservableNetworkObjectAugmentationPoint","cyber:CyberObservableNetworkObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableNetworkTrafficObjectType","cyber:CyberObservableNetworkTrafficObjectType","cyber","SourcePortID","cyber:SourcePortID","0","unbounded",""
"cyber","CyberObservableNetworkTrafficObjectType","cyber:CyberObservableNetworkTrafficObjectType","cyber","DestinationPortID","cyber:DestinationPortID","0","unbounded",""
"cyber","CyberObservableNetworkTrafficObjectType","cyber:CyberObservableNetworkTrafficObjectType","cyber","Protocol","cyber:Protocol","0","unbounded",""
"cyber","CyberObservableNetworkTrafficObjectType","cyber:CyberObservableNetworkTrafficObjectType","cyber","CyberObservableNetworkTrafficObjectAugmentationPoint","cyber:CyberObservableNetworkTrafficObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableObjectType","cyber:CyberObservableObjectType","cyber","CyberObservableObjectName","cyber:CyberObservableObjectName","0","unbounded",""
"cyber","CyberObservableObjectType","cyber:CyberObservableObjectType","cyber","CyberObservableObjectAugmentationPoint","cyber:CyberObservableObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableSocialMediaPlatformObjectType","cyber:CyberObservableSocialMediaPlatformObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableSocialMediaPlatformObjectType","cyber:CyberObservableSocialMediaPlatformObjectType","cyber","CyberObservableSocialMediaPlatformObjectAugmentationPoint","cyber:CyberObservableSocialMediaPlatformObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableSubNetworkObjectType","cyber:CyberObservableSubNetworkObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableSubNetworkObjectType","cyber:CyberObservableSubNetworkObjectType","cyber","CyberObservableSubNetworkObjectAugmentationPoint","cyber:CyberObservableSubNetworkObjectAugmentationPoint","0","unbounded",""
"cyber","CyberObservableURLObjectType","cyber:CyberObservableURLObjectType","cyber","CyberObservableObjectValueText","cyber:CyberObservableObjectValueText","0","unbounded",""
"cyber","CyberObservableURLObjectType","cyber:CyberObservableURLObjectType","cyber","CyberObservableURLObjectAugmentationPoint","cyber:CyberObservableURLObjectAugmentationPoint","0","unbounded",""
"cyber","CyberOriginalNotifierType","cyber:CyberOriginalNotifierType","cyber","OriginalAgencyNotifier","cyber:OriginalAgencyNotifier","0","unbounded",""
"cyber","CyberOriginalNotifierType","cyber:CyberOriginalNotifierType","cyber","OriginalPersonNotifier","cyber:OriginalPersonNotifier","0","unbounded",""
"cyber","CyberOriginalNotifierType","cyber:CyberOriginalNotifierType","cyber","NotifyingAgencyCategoryCode","cyber:NotifyingAgencyCategoryCode","0","unbounded",""
"cyber","CyberOriginalNotifierType","cyber:CyberOriginalNotifierType","cyber","NotificationReasonDescriptionText","cyber:NotificationReasonDescriptionText","0","unbounded",""
"cyber","CyberOriginalNotifierType","cyber:CyberOriginalNotifierType","cyber","NotificationPromptedReasonDescriptionText","cyber:NotificationPromptedReasonDescriptionText","0","unbounded",""
