"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"biom","SubjectPoseCodeSimpleType","biom:SubjectPoseCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a pose of a subject in an image","xs","token","xs:token","","",""
"biom","SubjectPoseCodeType","biom:SubjectPoseCodeType","CSC","",0,0,0,"","","","A data type for a pose of a subject in an image","biom","SubjectPoseCodeSimpleType","biom:SubjectPoseCodeSimpleType","","",""
"biom","SubjectStatusCodeSimpleType","biom:SubjectStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a single letter describing the status of the dental subject","xs","token","xs:token","","",""
"biom","SubjectStatusCodeType","biom:SubjectStatusCodeType","CSC","",0,0,0,"","","","A data type for a single letter describing the status of the dental subject","biom","SubjectStatusCodeSimpleType","biom:SubjectStatusCodeSimpleType","","",""
"biom","SupplementalFingerPositionCodeSimpleType","biom:SupplementalFingerPositionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a supplemental capture position, such as EJIs or fingertips","xs","token","xs:token","","",""
"biom","SupplementalFingerPositionCodeType","biom:SupplementalFingerPositionCodeType","CSC","",0,0,0,"","","","A data type for a supplemental capture position, such as EJIs or fingertips","biom","SupplementalFingerPositionCodeSimpleType","biom:SupplementalFingerPositionCodeSimpleType","","",""
"biom","SupplementalFrictionRidgePositionCodeSimpleType","biom:SupplementalFrictionRidgePositionCodeSimpleType","S","union",0,0,0,"","","","A data type for extended friction ridge position exemplar or search captures","","","","","",""
"biom","SupplementalFrictionRidgePositionCodeType","biom:SupplementalFrictionRidgePositionCodeType","CSC","",0,0,0,"","","","A data type for extended friction ridge position exemplar or search captures","biom","SupplementalFrictionRidgePositionCodeSimpleType","biom:SupplementalFrictionRidgePositionCodeSimpleType","","",""
"biom","SystemNameCodeSimpleType","biom:SystemNameCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a dental system codes","xs","token","xs:token","","",""
"biom","SystemNameCodeType","biom:SystemNameCodeType","CSC","",0,0,0,"","","","A data type for a dental system codes","biom","SystemNameCodeSimpleType","biom:SystemNameCodeSimpleType","","",""
"biom","ThetaAngleMeasureSimpleType","biom:ThetaAngleMeasureSimpleType","S","atomic",0,0,0,"","","","A data type for an angular position of a feature from another point in an image","xs","nonNegativeInteger","xs:nonNegativeInteger","","",""
"biom","ThetaAngleMeasureType","biom:ThetaAngleMeasureType","CSC","",0,0,0,"","","","A data type for an angular position of a feature from another point in an image","biom","ThetaAngleMeasureSimpleType","biom:ThetaAngleMeasureSimpleType","","",""
"biom","TimeSegmentType","biom:TimeSegmentType","CCC","",0,0,0,"","","","A data type for a time segment in a video or audio representation","","","","","",""
"biom","ToothDataADAReferenceCodeListType","biom:ToothDataADAReferenceCodeListType","CCC","",0,0,0,"","","","A data type for a list of tooth data ADA reference valid codes from ANSI/ADA Standard No. 1058, Section 9","","","","","",""
"biom","ToothDataInformationType","biom:ToothDataInformationType","CCC","",0,0,0,"","","","A data type for a description of the teeth of a subject.","","","","","",""
"biom","ToothIDCertaintyCodeSimpleType","biom:ToothIDCertaintyCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code value corresponding to the data set descriptors in Section 8 of the ANSI/ADA Standard No. 1058 may be entered.","xs","token","xs:token","","",""
"biom","ToothIDCertaintyCodeType","biom:ToothIDCertaintyCodeType","CSC","",0,0,0,"","","","A data type for a code value corresponding to the data set descriptors in Section 8 of the ANSI/ADA Standard No. 1058 may be entered.","biom","ToothIDCertaintyCodeSimpleType","biom:ToothIDCertaintyCodeSimpleType","","",""
"biom","ToothIDCodeSimpleType","biom:ToothIDCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code value for the tooth id","xs","token","xs:token","","",""
"biom","ToothIDCodeType","biom:ToothIDCodeType","CSC","",0,0,0,"","","","A data type for a code value for the tooth id","biom","ToothIDCodeSimpleType","biom:ToothIDCodeSimpleType","","",""
"biom","ToothPermanenceCategoryCodeSimpleType","biom:ToothPermanenceCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for code that is used to designate the way that permanent and deciduous teeth are coded according to the system used to enter the data.","xs","token","xs:token","","",""
"biom","ToothPermanenceCategoryCodeType","biom:ToothPermanenceCategoryCodeType","CSC","",0,0,0,"","","","A data type for code that is used to designate the way that permanent and deciduous teeth are coded according to the system used to enter the data.","biom","ToothPermanenceCategoryCodeSimpleType","biom:ToothPermanenceCategoryCodeSimpleType","","",""
"biom","ToothType","biom:ToothType","CCC","",0,0,0,"","","","A data type for a tooth.","","","","","",""
"biom","TrackListType","biom:TrackListType","CCC","",0,0,0,"","","","A data type for a list of recorded tracks on a physical media object.","","","","","",""
"biom","TransducerPrincipleCodeSimpleType","biom:TransducerPrincipleCodeSimpleType","S","atomic",0,0,0,"","","","A data type to describe the transducer principle of a microphone.","xs","integer","xs:integer","","",""
"biom","TransducerPrincipleCodeType","biom:TransducerPrincipleCodeType","CSC","",0,0,0,"","","","A data type to describe the transducer principle of a microphone.","biom","TransducerPrincipleCodeSimpleType","biom:TransducerPrincipleCodeSimpleType","","",""
"biom","Type2CrossReferenceListType","biom:Type2CrossReferenceListType","CCC","",0,0,0,"","","","A data type for a list of Type-2 records referenced in another record in the transaction.","","","","","",""
"biom","UncertaintyValueSimpleType","biom:UncertaintyValueSimpleType","S","atomic",0,0,0,"","","","A data type for a value indicating the uncertainty of the delta direction measure","xs","nonNegativeInteger","xs:nonNegativeInteger","","",""
"biom","UncertaintyValueType","biom:UncertaintyValueType","CSC","",0,0,0,"","","","A data type for a value indicating the uncertainty of the delta direction measure.","biom","UncertaintyValueSimpleType","biom:UncertaintyValueSimpleType","","",""
"biom","UnknownPositionCodeSimpleType","biom:UnknownPositionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for an unknown position, used when it is not even known whether an image is a finger, palm or plantar.","xs","integer","xs:integer","","",""
"biom","UnknownPositionCodeType","biom:UnknownPositionCodeType","CSC","",0,0,0,"","","","A data type for an unknown position, used when it is not even known whether an image is a finger, palm or plantar.","biom","UnknownPositionCodeSimpleType","biom:UnknownPositionCodeSimpleType","","",""
"biom","VertexType","biom:VertexType","CCC","",0,0,0,"","","","A data type for a vertex","","","","","",""
"biom","VideoType","biom:VideoType","CCC","",0,0,0,"","","","A data type for a video representation","","","","nc","BinaryType","nc:BinaryType"
"biom","VocalSegmentQualityValueType","biom:VocalSegmentQualityValueType","CCC","",0,0,0,"","","","A data type for vocal segment quality values.","","","","","",""
"biom","VocalStyleCodeSimpleType","biom:VocalStyleCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a description of Vocal Style of a subject.","xs","integer","xs:integer","","",""
"biom","VocalStyleCodeType","biom:VocalStyleCodeType","CSC","",0,0,0,"","","","A data type for a description of Vocal Style of a subject.","biom","VocalStyleCodeSimpleType","biom:VocalStyleCodeSimpleType","","",""
"can","CanadianProvinceCodeSimpleType","can:CanadianProvinceCodeSimpleType","S","atomic",0,0,0,"","","","A data type for provinces in Canada.","xs","token","xs:token","","",""
"can","CanadianProvinceCodeType","can:CanadianProvinceCodeType","CSC",,0,0,0,"","","","A data type for provinces in Canada.","can","CanadianProvinceCodeSimpleType","can:CanadianProvinceCodeSimpleType","","",""
"cbrn","AcknowledgementDataType","cbrn:AcknowledgementDataType","CCC","",0,0,0,"","","","A data type for information regarding an acknowledgement.","","","","","",""
"cbrn","AcknowledgingAgencyType","cbrn:AcknowledgingAgencyType","CCC","",0,0,0,"","","","A data type for an Organization that is responsible for generating an acknowledgement message.","","","","","",""
"cbrn","AnalysisAlgorithmSettingType","cbrn:AnalysisAlgorithmSettingType","CCC","",0,0,0,"","","","A data type to describing the parameter names and values for setting an analysis algorithm.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","AnalysisAlgorithmVersionType","cbrn:AnalysisAlgorithmVersionType","CCC","",0,0,0,"","","","A data type for information regarding an analysis algorithm version.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","AnalysisResultsType","cbrn:AnalysisResultsType","CCC","",0,0,0,"","","","A data type to provide information on the results of a radiation data analysis.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","Angle180SimpleType","cbrn:Angle180SimpleType","S","atomic",0,0,0,"","","","A data type for an angle measure where the units are decimal degrees and the values range from +180.0 to -180.0.","xs","decimal","xs:decimal","","",""
"cbrn","Angle180Type","cbrn:Angle180Type","CSC","atomic",0,0,0,"","","","A data type for an angle measure where the units are decimal degrees and the values range from +180.0 to -180.0.","cbrn","Angle180SimpleType","cbrn:Angle180SimpleType","","",""
"cbrn","Angle90SimpleType","cbrn:Angle90SimpleType","S","atomic",0,0,0,"","","","A data type for an inclination measure where the units are decimal degrees and the values range from +90.0 to -90.0.","xs","decimal","xs:decimal","","",""
"cbrn","Angle90Type","cbrn:Angle90Type","CSC","atomic",0,0,0,"","","","A data type for an inclination measure where the units are decimal degrees and the values range from +90.0 to -90.0.","cbrn","Angle90SimpleType","cbrn:Angle90SimpleType","","",""
"cbrn","ArealDensityType","cbrn:ArealDensityType","CSC","",0,0,0,"","","","A data type for areal density whose value is nonnegative and measured in g/cm^2 units.","","","","cbrn","NonNegativeDoubleType","cbrn:NonNegativeDoubleType"
"cbrn","ArrayXYType","cbrn:ArrayXYType","CCC","",0,0,0,"","","","A data type that defines a two-dimensional array of numbers and (optionally) their uncertainty values.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","AudioFileType","cbrn:AudioFileType","CCC","",0,0,0,"","","","A data type to capture the Audio data file type","","","","cbrn","DataFileType","cbrn:DataFileType"
"cbrn","CaseRelationshipType","cbrn:CaseRelationshipType","CCC","",0,0,0,"","","","A data type for a relationship between two cases.","","","","","",""
"cbrn","CaseSetType","cbrn:CaseSetType","CCC","",0,0,0,"","","","A data type for a set of cases that are related in some manner.","","","","","",""
"cbrn","CaseStatusType","cbrn:CaseStatusType","CCC","",0,0,0,"","","","A data type for status information regarding a case.","","","","","",""
"cbrn","CBRNECaseType","cbrn:CBRNECaseType","CCC","",0,0,0,"","","","A data type for an aggregation of information about activities and events associated with detection and interdiction of CBRNE threats.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","ChannelDataType","cbrn:ChannelDataType","CSC","",0,0,0,"","","","A data type for spectrum channel data.","","","","nc","DoubleListType","nc:DoubleListType"
"cbrn","CharacteristicGroupType","cbrn:CharacteristicGroupType","CCC","",0,0,0,"","","","A data type for a named group of Characteristic.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","CharacteristicsType","cbrn:CharacteristicsType","CCC","",0,0,0,"","","","A data type for Characteristics or groupings of Characteristics.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","CharacteristicType","cbrn:CharacteristicType","CCC","",0,0,0,"","","","A data type for describing additional characteristics of something, such as a radiation instrument, detector, or item being inspected. This can be used to supplement those characteristics specifically defined in this standard.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","CoefficientsType","cbrn:CoefficientsType","CSC","atomic",0,0,0,"","","","A data type that provides a list of the values of the coefficients of an Equation.  The first value is term 0, the second term 1, and so forth.","cbrn","DecimalListSimpleType","cbrn:DecimalListSimpleType","","",""
"cbrn","ContentHeaderType","cbrn:ContentHeaderType","CCC","",0,0,0,"","","","A data type for information about the contents of a message.","","","","cbrn","RemarksComplexObjectType","cbrn:RemarksComplexObjectType"
"cbrn","ConveyanceAugmentationType","cbrn:ConveyanceAugmentationType","CCC","",0,0,1,"","","","A data type for additional information about a conveyance.","","","","","",""
"cbrn","ConveyanceConveyanceRelationshipType","cbrn:ConveyanceConveyanceRelationshipType","CCC","",0,0,0,"","","","A data type for a relationship between two conveyances; for example, a trailer towed by a truck, or a container on a trailer or railcar. A set of relationships in the same time period define a set of conveyances that are connected together, such as a truck towing three trailers.","","","","cbrn","EncounterRelationshipType","cbrn:EncounterRelationshipType"
