"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"biom","DiaryDetailType","biom:DiaryDetailType","biom","OriginalRecordingDate","biom:OriginalRecordingDate","0","unbounded","",5
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeSourceDescriptionText","biom:TimeSourceDescriptionText","0","unbounded","",6
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeCommentText","biom:TimeCommentText","0","unbounded","",7
"biom","DiaryDetailType","biom:DiaryDetailType","biom","DiaryDetailAugmentationPoint","biom:DiaryDetailAugmentationPoint","0","unbounded","",9999
"biom","DiaryInformationType","biom:DiaryInformationType","biom","SegmentID","biom:SegmentID","0","unbounded","",1
"biom","DiaryInformationType","biom:DiaryInformationType","biom","TrackChannelList","biom:TrackChannelList","0","unbounded","",2
"biom","DiaryInformationType","biom:DiaryInformationType","biom","RelativeStartTimeInMSValue","biom:RelativeStartTimeInMSValue","0","unbounded","",3
"biom","DiaryInformationType","biom:DiaryInformationType","biom","RelativeEndTimeInMSValue","biom:RelativeEndTimeInMSValue","0","unbounded","",4
"biom","DiaryInformationType","biom:DiaryInformationType","biom","DiaryCommentText","biom:DiaryCommentText","0","unbounded","",5
"biom","DiaryInformationType","biom:DiaryInformationType","biom","DiaryInformationAugmentationPoint","biom:DiaryInformationAugmentationPoint","0","unbounded","",9999
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","DigitalMediaContainerFormatCode","biom:DigitalMediaContainerFormatCode","0","unbounded","",1
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","DigitalMediaContainerExternalReferenceCodeText","biom:DigitalMediaContainerExternalReferenceCodeText","0","unbounded","",2
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","AudioCommentText","biom:AudioCommentText","0","unbounded","",3
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","DigitalMediaContainerAugmentationPoint","biom:DigitalMediaContainerAugmentationPoint","0","unbounded","",9999
"nc","DirectDialTelephoneNumberType","nc:DirectDialTelephoneNumberType","nc","DirectDialTelephoneNetworkText","nc:DirectDialTelephoneNetworkText","0","unbounded","",10
"nc","DirectDialTelephoneNumberType","nc:DirectDialTelephoneNumberType","nc","DirectDialTelephoneNumberID","nc:DirectDialTelephoneNumberID","0","unbounded","",10
"nc","DirectDialTelephoneNumberType","nc:DirectDialTelephoneNumberType","nc","DirectDialTelephoneNumberAugmentationPoint","nc:DirectDialTelephoneNumberAugmentationPoint","0","unbounded","",9999
"j","DisciplinaryActionAugmentationType","j:DisciplinaryActionAugmentationType","j","DisciplinaryActionFacility","j:DisciplinaryActionFacility","0","unbounded","",60
"j","DisciplinaryActionAugmentationType","j:DisciplinaryActionAugmentationType","j","DisciplinaryActionSanction","j:DisciplinaryActionSanction","0","unbounded",,100
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionPerson","nc:DisciplinaryActionPerson","0","unbounded",,10
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionAssigner","nc:DisciplinaryActionAssigner","0","unbounded",,20
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionCommunityService","nc:DisciplinaryActionCommunityService","0","unbounded",,30
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionEnforcer","nc:DisciplinaryActionEnforcer","0","unbounded",,31
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionCounseling","nc:DisciplinaryActionCounseling","0","unbounded",,40
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionFee","nc:DisciplinaryActionFee","0","unbounded",,70
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionProgram","nc:DisciplinaryActionProgram","0","unbounded",,80
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionRestitution","nc:DisciplinaryActionRestitution","0","unbounded",,90
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","nc","DisciplinaryActionAugmentationPoint","nc:DisciplinaryActionAugmentationPoint","0","unbounded","",9999
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionConfinedToQuartersWeekendsNumeric","j:DisciplinaryHearingDispositionConfinedToQuartersWeekendsNumeric","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionPrivilegeLossStartDate","j:DisciplinaryHearingDispositionPrivilegeLossStartDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionLossOfEveningProgramStartDate","j:DisciplinaryHearingDispositionLossOfEveningProgramStartDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionConfinedToQuartersDaysNumeric","j:DisciplinaryHearingDispositionConfinedToQuartersDaysNumeric","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionLossOfEveningProgramEndDate","j:DisciplinaryHearingDispositionLossOfEveningProgramEndDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionExtraDutyHoursNumeric","j:DisciplinaryHearingDispositionExtraDutyHoursNumeric","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionCreditForfeitureDaysNumeric","j:DisciplinaryHearingDispositionCreditForfeitureDaysNumeric","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionSuspendedSentenceLogText","j:DisciplinaryHearingDispositionSuspendedSentenceLogText","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionExtraDutyToDate","j:DisciplinaryHearingDispositionExtraDutyToDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionLossOfYardProgramStartDate","j:DisciplinaryHearingDispositionLossOfYardProgramStartDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionMandatoryRandomDrugTestingIndicator","j:DisciplinaryHearingDispositionMandatoryRandomDrugTestingIndicator","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionMandatoryRandomDrugTestingDivisionText","j:DisciplinaryHearingDispositionMandatoryRandomDrugTestingDivisionText","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionPrivilegeLossDaysNumeric","j:DisciplinaryHearingDispositionPrivilegeLossDaysNumeric","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionSuspendedSentenceCDCDate","j:DisciplinaryHearingDispositionSuspendedSentenceCDCDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionPrivilegeLossEndDate","j:DisciplinaryHearingDispositionPrivilegeLossEndDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionPrivilegeLossPrivilegeText","j:DisciplinaryHearingDispositionPrivilegeLossPrivilegeText","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionLossOfYardProgramEndDate","j:DisciplinaryHearingDispositionLossOfYardProgramEndDate","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionCreditForfeitureDivisionText","j:DisciplinaryHearingDispositionCreditForfeitureDivisionText","0","unbounded","",10
"j","DisciplinaryHearingDispositionType","j:DisciplinaryHearingDispositionType","j","DisciplinaryHearingDispositionAugmentationPoint","j:DisciplinaryHearingDispositionAugmentationPoint","0","unbounded","",9999
"j","DisciplinaryHearingType","j:DisciplinaryHearingType","j","DisciplinaryHearingDisposition","j:DisciplinaryHearingDisposition","0","unbounded","",10
"j","DisciplinaryHearingType","j:DisciplinaryHearingType","j","DisciplinaryActionSanction","j:DisciplinaryActionSanction","0","unbounded","",10
"j","DisciplinaryHearingType","j:DisciplinaryHearingType","j","Sanction","j:Sanction","0","unbounded","",10
"j","DisciplinaryHearingType","j:DisciplinaryHearingType","j","DisciplinaryHearingIncident","j:DisciplinaryHearingIncident","0","unbounded","",10
"j","DisciplinaryHearingType","j:DisciplinaryHearingType","j","DisciplinaryHearingAugmentationPoint","j:DisciplinaryHearingAugmentationPoint","0","unbounded","",9999
"hs","DispositionAugmentationType","hs:DispositionAugmentationType","hs","JuvenileInformalAdjustmentIndicator","hs:JuvenileInformalAdjustmentIndicator","0","unbounded","",1
"hs","DispositionAugmentationType","hs:DispositionAugmentationType","hs","InformalDispositionCategoryCode","hs:InformalDispositionCategoryCode","0","unbounded","",2
"nc","DispositionType","nc:DispositionType","nc","DispositionCategoryAbstract","nc:DispositionCategoryAbstract","0","unbounded","",10
"nc","DispositionType","nc:DispositionType","nc","DispositionEntity","nc:DispositionEntity","0","unbounded",,10
"nc","DispositionType","nc:DispositionType","nc","DispositionDate","nc:DispositionDate","0","unbounded",,20
"nc","DispositionType","nc:DispositionType","nc","DispositionDescriptionText","nc:DispositionDescriptionText","0","unbounded",,30
"nc","DispositionType","nc:DispositionType","nc","DispositionReasonText","nc:DispositionReasonText","0","unbounded",,50
"nc","DispositionType","nc:DispositionType","nc","DispositionReportedAuthorityText","nc:DispositionReportedAuthorityText","0","unbounded",,60
"nc","DispositionType","nc:DispositionType","nc","DispositionText","nc:DispositionText","0","unbounded",,70
"nc","DispositionType","nc:DispositionType","nc","DispositionInstrument","nc:DispositionInstrument","0","unbounded","",90
"nc","DispositionType","nc:DispositionType","nc","DispositionAugmentationPoint","nc:DispositionAugmentationPoint","0","unbounded","",9999
"cbrn","DistanceType","cbrn:DistanceType","cbrn","unitsText","cbrn:unitsText","1","1","",1
"mo","DistanceValueType","mo:DistanceValueType","nc","sigmaErrorValue","nc:sigmaErrorValue","0","1","",1
"edxl-de","DistributionElementAdapterType","edxl-de:DistributionElementAdapterType","de","EDXLDistribution","de:EDXLDistribution","0","unbounded","The container of all of the elements related to the distribution of the content messages.",10
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorCategoryCode","biom:DNADonorCategoryCode","0","unbounded","",1
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorLastContactDate","biom:DNADonorLastContactDate","0","unbounded","",2
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorDentalRecordsAvailableCode","biom:DNADonorDentalRecordsAvailableCode","0","unbounded","",3
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorCollectionLocationDescriptionText","biom:DNADonorCollectionLocationDescriptionText","0","unbounded","",4
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorStatusCode","biom:DNADonorStatusCode","0","unbounded","",5
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorAugmentationPoint","biom:DNADonorAugmentationPoint","0","unbounded","",9999
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramID","biom:DNAElectropherogramID","0","unbounded","",1
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramFileStorageText","biom:DNAElectropherogramFileStorageText","0","unbounded","",2
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramDataDescriptionText","biom:DNAElectropherogramDataDescriptionText","0","unbounded","",3
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramBinaryObject","biom:DNAElectropherogramBinaryObject","0","unbounded","",4
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramScreenshotImage","biom:DNAElectropherogramScreenshotImage","0","unbounded","",5
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramAugmentationPoint","biom:DNAElectropherogramAugmentationPoint","0","unbounded","",9999
"biom","DNAGenotypeAllelePairType","biom:DNAGenotypeAllelePairType","biom","DNALocusReferenceID","biom:DNALocusReferenceID","0","unbounded","",1
"biom","DNAGenotypeAllelePairType","biom:DNAGenotypeAllelePairType","biom","DNAGenotypeAllelePairText","biom:DNAGenotypeAllelePairText","0","unbounded","",2
"biom","DNAGenotypeAllelePairType","biom:DNAGenotypeAllelePairType","biom","DNALocusGenotypeProbabilityValue","biom:DNALocusGenotypeProbabilityValue","0","unbounded","",3
"biom","DNAGenotypeAllelePairType","biom:DNAGenotypeAllelePairType","biom","DNAGenotypeAllelePairAugmentationPoint","biom:DNAGenotypeAllelePairAugmentationPoint","0","unbounded","",9999
"biom","DNAKitType","biom:DNAKitType","biom","DNAKitReferenceID","biom:DNAKitReferenceID","0","unbounded","",1
"biom","DNAKitType","biom:DNAKitType","biom","DNAKitName","biom:DNAKitName","0","unbounded","",2
"biom","DNAKitType","biom:DNAKitType","biom","DNAKitManufacturerName","biom:DNAKitManufacturerName","0","unbounded","",3
"biom","DNAKitType","biom:DNAKitType","biom","DNAKitDescriptionText","biom:DNAKitDescriptionText","0","unbounded","",4
"biom","DNAKitType","biom:DNAKitType","biom","DNAKitAugmentationPoint","biom:DNAKitAugmentationPoint","0","unbounded","",9999
"biom","DNALaboratoryAccreditationType","biom:DNALaboratoryAccreditationType","biom","DNALaboratoryAccreditationLevelCode","biom:DNALaboratoryAccreditationLevelCode","0","unbounded","",1
"biom","DNALaboratoryAccreditationType","biom:DNALaboratoryAccreditationType","biom","DNALaboratoryAccreditationScopeCode","biom:DNALaboratoryAccreditationScopeCode","0","unbounded","",2
"biom","DNALaboratoryAccreditationType","biom:DNALaboratoryAccreditationType","biom","DNALaboratoryAccreditationAugmentationPoint","biom:DNALaboratoryAccreditationAugmentationPoint","0","unbounded","",9999
"biom","DNALaboratoryType","biom:DNALaboratoryType","biom","DNALaboratoryUnitCategoryCode","biom:DNALaboratoryUnitCategoryCode","0","unbounded","",1
"biom","DNALaboratoryType","biom:DNALaboratoryType","biom","DNALaboratoryCategoryCode","biom:DNALaboratoryCategoryCode","0","unbounded","",2
"biom","DNALaboratoryType","biom:DNALaboratoryType","biom","DNALaboratoryAccreditation","biom:DNALaboratoryAccreditation","0","unbounded","",3
"biom","DNALaboratoryType","biom:DNALaboratoryType","biom","DNALaboratoryProcessingCountry","biom:DNALaboratoryProcessingCountry","0","unbounded","",4
"biom","DNALaboratoryType","biom:DNALaboratoryType","biom","DNALaboratoryInternationalOrganizationName","biom:DNALaboratoryInternationalOrganizationName","0","unbounded","",5
"biom","DNALaboratoryType","biom:DNALaboratoryType","biom","DNALaboratoryAugmentationPoint","biom:DNALaboratoryAugmentationPoint","0","unbounded","",9999
"biom","DNAMitochondrialDataType","biom:DNAMitochondrialDataType","biom","DNAMitoControlRegion1Text","biom:DNAMitoControlRegion1Text","0","unbounded","",1
